	hindi_word
4828	तबला आदि वाद्य यन्त्र,
4829	तबलावादक,
4830	तबादला,
4831	तबादिला,
4832	तबि,
4833	तमक,
4834	तमिस्रा,
4835	तम्बू का दरवाज़ा,
4836	तरओ-ताज़ा,
4837	तरजीह,
4838	तरजुमान,
4839	तरद्दुद,
4840	तरन्नुम,
4841	तरल पदार्थ को पीने के लिए नली,
4842	तरल बना,
4843	तरलक,
4844	तरह तरह का हो,
4845	तरह-तरह,
4846	तराज़ू,
4847	तराजू आदि का डण्डा,
4848	तराबोर,
4849	तरावट,
4850	तरुण संबंधी,
4851	तरुपंक्ति का दृश्य,
4852	तरेड़,
4853	तरेरी,
4854	तर्क कर,
4855	तर्क पर पहुँच,
4856	तर्क संगत ठहरा,
4857	तर्कना,
4858	तर्कबुद्धि,
4859	तर्कबुद्धिवाद,
4860	तर्कशास्त्रशास्त्री,
4861	तर्कसंगति,
4862	तर्काभास,
4863	तर्को,
4864	तर्जन,
4865	तर्ज़,
4866	तलख़,
4867	तलख़ख़ी,
4868	तलवार या गदा की लड़ाई,
4869	तलाक दे,
4870	तलाश कर,
4871	तले,
4872	तवक़्क़ो,
4873	तवालत,
4874	तसफ़िया,
4875	तसबीह,
4876	तसलीम,
4877	तसले में कुछ धो,
4878	तस्करवृत्ति,
4879	तह कर,
4880	तहबंदी,
4881	तहसीलदार,
4882	ताँगा,
4883	ताक़ पर रख,
4884	ताजा कर,
4885	ताजी हवा मे,
4886	ताड़ का पेड़,
4887	ताड़ी,
4888	तादात्म्य,
4889	तानता,
4890	ताना मार,
4891	तानाशाहही,
4892	तानेबाज़बाज़ी,
4893	ताप अथवा विद्युत चालक,
4894	ताप को स्थाई रखने की प्रणाली,
4895	तापक,
4896	तापग्राही,
4897	तापतरंग,
4898	तापमिति,
4899	तापलेखी,
4900	तापसह,
4901	तापीय,
4902	ताबे,
4903	ताबेदारी,
4904	तामचीनी,
4905	तामीर,
4906	तामील कर,
4907	ताम्रकार,
4908	ताम्रयुग,
4909	तार जैसा,
4910	तार द्वारा समाचार भेज,
4911	तार सप्तक,
4912	तार से बाँध,
4913	तारकश,
4914	तारकीय,
4915	तारकोली रोडी,
4916	तारत्व,
4917	तारा जैसा,
4918	तारांकित कर,
4919	तारांकित,
4920	ताराकार,
4921	ताराकृति,
4922	तारामय,
4923	ताल सुर में मिला,
4924	तालबद्ध,
4925	तालवृंत,
4926	ताला लगा,
4927	ताली बजा,
4928	ताले का एक पुर्जा,
4929	ताल्लुकदार,
4930	ताश का एक खेल,
4931	ताश का खेल,
4932	ताश के पत्ते,
4933	ताश के पत्तों का एक खेल,
4934	तास्सुब,
4935	तास्सुबबी,
4936	तिकड़म,
4937	तिकड़ममी,
4938	तिक्की,
4939	तिगुना कर,
4940	तिज़ारती माल,
4941	तिड़ीबाज़,
4942	तिड़ीबाज़ी,
4943	तिड़ीबिड़ी,
4944	तितिम्मा,
4945	तिथि डाल,
4946	तिनका,
4947	तिमंज़िला,
4948	तिमिरमय,
4949	तिरकट,
4950	तिरखान,
4951	तिरछा कर,
4952	तिरछाव,
4953	तिरछौहाँ,
4954	तिरस्कार कर,
4955	तिरस्कारपूर्ण,
4956	तिरौंदा,
4957	तिर्यक्,
4958	तिलमिला,
4959	तिहरा,
4960	तीखी,
4961	तीन का समूह,
4962	तीन लोगों की सहमति,
4963	तीनपाँच,
4964	तीमारदार,
4965	तीर का फल,
4966	तीरंदाजज़ी,
4967	तीव्र उत्तेजना,
4968	तीव्र चेतन,
4969	तीव्र ताल और लय वाला,
4970	तीव्र हो,
4971	तीसरी श्रेणी का,
4972	तुँदैला,
4973	तुंगिमा,
4974	तुंदिल,
4975	तुंबा,
4976	तुक्कड़,
4977	तुक्तक,
4978	तुख़्म,
4979	तुच्छ जान,
4980	तुतलानाहट,
4981	तुनकमिज़ाजजी,
4982	तुफ़ैल,
4983	तुमुल,
4984	तुरत,
4985	तुरप,
4986	तुरही बजा,
4987	तुलना कर,
4988	तुलवाई,
4989	तुल्य भार कर,
4990	तुल्यकालत्व,
4991	तू-तड़ाक,
4992	तूफ़ानी,
4993	तूफानी,
4994	तूल्य,
4995	तृणाच्छादित भूमि,
4996	तृणावर्त,
4997	तृषित हो,
4998	तेज गन्ध से युक्त धुआँ,
4999	तेजस्विता,
5000	तेजस्वी,
5001	तेज़ चाल,
5002	तेज़ दाँतोंवाली विशाल मछली,
5003	तेज़ धारा,
5004	तेज़ धावक,
5005	तेज़ रफ्तार से चलने वाला,
5006	तेज़ रफ्तार से धड़क,
5007	तेज़ लाल रंग का,
5008	तेज़ लाल शराब,
5009	तेज़-मिज़ाज,
5010	तेज़तर्रार,
5011	तेज़दिमाग़,
5012	तेज़मिज़ाज,
5013	तेज़ी से चल,
5014	तेज़ी से जा,
5015	तेज़ी से दौड़,
5016	तेजोमय,
5017	तेल लगा,
5018	तेली,
5019	तेहरा,
5020	तैथिक,
5021	तैनातती,
5022	तैयार कर,
5023	तैर,
5024	तैरते,
5025	तैरने का तालाब,
5026	तैरने का स्थान,
5027	तैरने वाला पदार्थ,
5028	तैरा,
5029	तैराव,
5030	तैश,
5031	तोड,
5032	तोड़ ड़ाल,
5033	तोड़ दे,
5034	तोड़-मरोड़,
5035	तोड़ने वाला,
5036	तोतारटंत,
5037	तोप से सज्जित इस्पाती गाडी,
5038	तोबा,
5039	तोरण पथ,
5040	तोहमत,
5041	त्यजन,
5042	त्याग दे,
5043	त्यागशील,
5044	त्यौं,
5045	त्रयोदश,
5046	त्राणकर्ता,
5047	त्राणदाता,
5048	त्रासक,
5049	त्रासकर,
5050	त्रासकारी,
5051	त्रासद,
5052	त्रासिक,
5053	त्रिअंकी छत,
5054	त्रिकालदर्शी,
5055	त्रिकोण जैसा,
5056	त्रिकोण वस्तु,
5057	त्रित्व,
5058	त्रिपक्षीय,
5059	त्रिपथ,
5060	त्रिमास,
5061	त्रिसूत्री,
5062	त्रुतिपूर्ण,
5063	त्रै,
5064	त्रैमासिक की रीति से,
5065	त्रैवार्षिक,
5066	त्वक्,
5067	त्वचीय,
5068	त्वदीय,
5069	त्वरणीय,
5070	थक कर चल,
5071	थक कर बैठ जा,
5072	थक जा,
5073	थका दे,
5074	थकानेवाला,
5075	थपथपा,
5076	थप्पड़ मार,
5077	थर-थर,
5078	थरथरा,
5079	थर्रा,
5080	थलथल,
5081	थलथललापन,
5082	थहा,
5083	थाह ले,
5084	थुक्का-फ़जीहत,
5085	थुथना,
5086	थैलीवाले,
5087	थैले में रख,
5088	थोकफ़रोश,
5089	थोकविक्रेता,
5090	थोड़ाबहुत,
5091	थोड़ासा,
5092	थोड़े समय के लिये रुकावट,
5093	थोड़े,
5094	थोडा सा,
5095	थोडा,
5096	थोडी मात्रा,
5097	थोप,
5098	दँतुली,
5099	दंगा कर,
5100	दंगेबाज़ी,
5101	दंड दे,
5102	दंडपाल,
5103	दंडवत्,
5104	दंडशास्त्र,
5105	दंडात्मक,
5106	दंत कथा,
5107	दंतचिकित्सा,
5108	दंतमूल,
5109	दंतावली,
